Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit
"",LABEL STIKER 33X19 @40MM,04/06/2026,Sales Invoice,JL.2026.12613,"",-10.0,90.0,PCS
"",LABEL STIKER 33X19 @40MM,09/06/2026,Sales Invoice,JL.2026.13058,"",-20.0,70.0,PCS
"",LABEL STIKER 33X19 @40MM,10/06/2026,Sales Invoice,JL.2026.13244,"",-40.0,30.0,PCS
"",LABEL STIKER THERMAL 55X40X1 @40MM,31/05/2026,Saldo Awal,"","","",67.0,PCS
"",LABEL STIKER THERMAL 55X40X1 @40MM,01/06/2026,Sales Invoice,JL.2026.13205,DUTA ELEKTRONIK SUMBA,-10.0,57.0,PCS
"",LABEL STIKER THERMAL 55X40X1 @40MM TP,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LAKBAN BENING,31/05/2026,Saldo Awal,"","","",1618.0,PCS
"",LAKBAN BENING,13/06/2026,Sales Invoice,JL.2026.13642,"",-1.0,1617.0,PCS
"",LAKBAN BENING,17/06/2026,Sales Invoice,JL.2026.13987,"",-5.0,1612.0,PCS
"",LAKBAN HITAM BESAR 46MM X 12MM,31/05/2026,Saldo Awal,"","","",72.0,PCS
"",LAKBAN HITAM BESAR 46MM X 12MM,03/06/2026,Sales Invoice,JL.2026.12459,"",-3.0,69.0,PCS
"",LAKBAN HITAM BESAR 46MM X 12MM,10/06/2026,Sales Invoice,JL.2026.13355,"",-1.0,68.0,PCS
"",LAKBAN HITAM BESAR 46MM X 12MM,11/06/2026,Sales Invoice,JL.2026.13487,"",-1.0,67.0,PCS
"",LAKBAN HITAM BESAR 46MM X 12MM,19/06/2026,Sales Invoice,JL.2026.14159,"",-7.0,60.0,PCS
"",LAMINATING ROLL 2 SISI,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LAN CARD TPLINK TG-3468 (MINI PCI),31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LAN TESTER,31/05/2026,Saldo Awal,"","","",30.0,PCS
"",LAN TESTER,03/06/2026,Sales Invoice,JL.2026.12521,"",-1.0,29.0,PCS
"",LAN TESTER,06/06/2026,Sales Invoice,JL.2026.12768,"",-1.0,28.0,PCS
"",LAN TESTER,08/06/2026,Sales Invoice,JL.2026.12915,"",-1.0,27.0,PCS
"",LAN TESTER,13/06/2026,Sales Invoice,JL.2026.13624,"",-1.0,26.0,PCS
"",LAN TESTER ETHERNET RJ45 RJ11 VENTION KEFB0,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LAN TESTER JS002,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LAPTOP HP 245-G5 AMD A6 7310 4GB 500GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LAPTOP HP I3 GEN 10 4GB SSD 256GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LAPTOP STAND X ALUMINIUM,31/05/2026,Saldo Awal,"","","",20.0,PCS
"",LAPTOP STAND X ALUMINIUM,05/06/2026,Sales Invoice,JL.2026.12707,"",-1.0,19.0,PCS
"",LAPTOP STAND X ALUMINIUM,11/06/2026,Sales Invoice,JL.2026.13460,"ibu rahmi 

085338402327",-2.0,17.0,PCS
"",LAPTOP STAND X ALUMINIUM,15/06/2026,Sales Invoice,JL.2026.13780,"",-1.0,16.0,PCS
"",LASER POINTER BASEUS,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",LASER POINTER BASEUS,01/06/2026,Sales Invoice,JL.2026.12298,"",-1.0,0.0,PCS
"",LASER POINTER BASIKE,31/05/2026,Saldo Awal,"","","",3.0,PCS
"",LASER POINTER BASIKE,15/06/2026,Sales Invoice,JL.2026.13791,"",-1.0,2.0,PCS
"",LASER POINTER BASIKE,18/06/2026,Sales Invoice,JL.2026.14085,"",-1.0,1.0,PCS
"",LASER POINTER M 016 SANURPRO,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LASER POINTER PP927,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LASER POINTER PRESENTER PP 1000,31/05/2026,Saldo Awal,"","","",43.0,PCS
"",LASER POINTER PRESENTER PP 1000,01/06/2026,Sales Invoice,JL.2026.13231,"pak hasan 

082340027238",-1.0,42.0,PCS
"",LASER POINTER PRESENTER PP 1000,05/06/2026,Sales Invoice,JL.2026.12665,"",-1.0,41.0,PCS
"",LASER POINTER PRESENTER PP 1000,13/06/2026,Sales Invoice,JL.2026.13632,"",-1.0,40.0,PCS
"",LASER POINTER PRESENTER PP 1000,14/06/2026,Sales Invoice,JL.2026.13750,"",-1.0,39.0,PCS
"",LASER POINTER PRESENTER PP 1000,16/06/2026,Sales Invoice,JL.2026.13900,"",-1.0,38.0,PCS
"",LASER POINTER R 400,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LASER POINTER SN 03,31/05/2026,Saldo Awal,"","","",20.0,PCS
"",LASER POINTER SN 03,11/06/2026,Sales Invoice,JL.2026.13497,"ABE

082146036432",-1.0,19.0,PCS
"",LCD 14 30 PIN SLIM FHD NV140WUM-N44,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD 14 30 PIN SMALL FRAME NO KUPING PCB RATA,31/05/2026,Saldo Awal,"","","",0.0,Buah
"",LCD 14 40 PIN SMALL FRAME NO BR,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",LCD 14 40 PIN SMALL FRAME NO BR,04/06/2026,Sales Invoice,JL.2026.12598,"",-1.0,0.0,PCS
"",LCD 14 TOUCH SCREEN LENOVO YOGA,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",LCD 15 SLIM 30PIN FHD SMALL FRAME,31/05/2026,Saldo Awal,"","","",2.0,PCS
"","LCD 15,6 FHD NO BRAKET 30 PIN",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LCD 15,6 SLIM 30 PIN FHD SMALL FRAME",31/05/2026,Saldo Awal,"","","",1.0,PCS
"","LCD 15,6 SMALL FRAME 144HZ",31/05/2026,Saldo Awal,"","","",1.0,PCS
"","LCD 15,6 TEBAL 40 PIN",31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD AIO,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LCD AIO,04/06/2026,Purchase Invoice,002435,"",1.0,2.0,UNIT
"",LCD AIO,04/06/2026,Purchase Invoice,002435,"",1.0,3.0,UNIT
"",LCD AIO,08/06/2026,Sales Invoice,JL.2026.12986,"",-1.0,2.0,UNIT
"",LCD AIO,08/06/2026,Sales Invoice,JL.2026.12986,"",-1.0,1.0,UNIT
"",LCD AIO 24 INCS ASUS,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD ASUS BR 1100 FK,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD LAPTOP 10 INCS TEBAL,31/05/2026,Saldo Awal,"","","",1.0,PCS
"","LCD LAPTOP 11,6 30 PIN (AB)",31/05/2026,Saldo Awal,"","","",6.0,PCS
"","LCD LAPTOP 11,6 30 PIN (ASUS E202)",31/05/2026,Saldo Awal,"","","",1.0,PCS
"","LCD LAPTOP 11,6 30 PIN (KK)",31/05/2026,Saldo Awal,"","","",4.0,PCS
"","LCD LAPTOP 11,6 30 PIN (KK)",04/06/2026,Sales Invoice,JL.2026.12610,"RAHMA

082 144 297 851",-1.0,3.0,PCS
"","LCD LAPTOP 11,6 30 PIN (KK)",20/06/2026,Sales Invoice,JL.2026.14278,"",-1.0,2.0,PCS
"","LCD LAPTOP 11,6 40 PIN (AB)",31/05/2026,Saldo Awal,"","","",1.0,PCS
"","LCD LAPTOP 11,6 40 PIN (KK)",31/05/2026,Saldo Awal,"","","",3.0,PCS
"",LCD LAPTOP 13.3,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,31/05/2026,Saldo Awal,"","","",22.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,01/06/2026,Sales Invoice,JL.2026.12285,085237467664,-1.0,21.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,02/06/2026,Sales Invoice,JL.2026.12447,085333228509,-1.0,20.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,12/06/2026,Sales Invoice,JL.2026.13545,"",-1.0,19.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,15/06/2026,Purchase Invoice,17740,"",1.0,20.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,17/06/2026,Sales Invoice,JL.2026.13984,"IBU EKA WATI

082 340 905 124",-1.0,19.0,PCS
"",LCD LAPTOP 14 30 PIN SMALL FRAME NO BR,19/06/2026,Sales Invoice,JL.2026.14180,082339829777,-1.0,18.0,PCS
"",LCD LAPTOP 14 ASUS A407,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD LAPTOP 14 SLIM 40 PIN OLED,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LCD LAPTOP 14 TEBAL,31/05/2026,Saldo Awal,"","","",4.0,PCS
"",LCD LAPTOP 14 TEBAL,03/06/2026,Sales Invoice,JL.2026.12543,"RINI

082 144 440 759",-1.0,3.0,PCS
"",LCD LAPTOP 14 TEBAL,05/06/2026,Sales Invoice,JL.2026.12714,"",-1.0,2.0,PCS
"",LCD LAPTOP 14 TIPIS 30 PIN,31/05/2026,Saldo Awal,"","","",7.0,PCS
"",LCD LAPTOP 14 TIPIS 30 PIN,04/06/2026,Sales Invoice,JL.2026.12567,"",-1.0,6.0,PCS
"",LCD LAPTOP 14 TIPIS 30 PIN,10/06/2026,Sales Invoice,JL.2026.13382,"",-1.0,5.0,PCS
"",LCD LAPTOP 14 TIPIS 30 PIN,10/06/2026,Stock Adjustment,10075,"",-5.0,0.0,PCS
"",LCD LAPTOP 14 TIPIS 30 PIN,11/06/2026,Purchase Invoice,ONLINE SBY / INV/2026/108055,"",5.0,5.0,PCS
"",LCD LAPTOP 14 TIPIS 30 PIN,16/06/2026,Sales Invoice,JL.2026.13885,"",-1.0,4.0,PCS
"",LCD LAPTOP 14 TIPIS 40 PIN,31/05/2026,Saldo Awal,"","","",4.0,PCS
"","LCD LAPTOP 15,6 40 PIN",31/05/2026,Saldo Awal,"","","",1.0,PCS
"","LCD LAPTOP 15,6 40 PIN",04/06/2026,Sales Invoice,JL.2026.12579,"",-1.0,0.0,PCS
"","LCD Laptop 15,6 SLIM 30PIN",31/05/2026,Saldo Awal,"","","",2.0,PCS
"",LCD LAPTOP TIPIS 10 INCS  40 PIN,31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LCD LAYAR SENTUH OLED 13,3 ASUS ZENBOOK FLIP FHD JT",31/05/2026,Saldo Awal,"","","",1.0,PCS
"",LCD LED 16.1 SLIM 40 PIN 144HZ,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",LCD NV140WUM 14 INCH SLIM 30 PIN NO KUPING FHD UNTUK AL14 31P N100 ACER,31/05/2026,Saldo Awal,"","","",6.0,PCS
"",LCD NV140WUM 14 INCH SLIM 30 PIN NO KUPING FHD UNTUK AL14 31P N100 ACER,01/06/2026,Sales Invoice,JL.2026.12255,"",-1.0,5.0,PCS
"",LCD NV140WUM 14 INCH SLIM 30 PIN NO KUPING FHD UNTUK AL14 31P N100 ACER,01/06/2026,Sales Invoice,JL.2026.12309,"SRI MURTIHATI

085 246 688 745",-1.0,4.0,PCS
"","LCD TOUCHSCREEN 11,6"" ASUS TP201SA",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LCD TOUCHSCREEN 15,6 40 PIN FHD",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED 13,5 SLIM ULTRA HD 40 PIN #",31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED 14 NT140WHR - N45 DELL (PS),31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED ACER 21,5 EK221QE3BI IPS ZERO FRAME FHD",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),02/06/2026,Purchase Invoice,JL.2606.00451,BELUM MASUK ,1.0,2.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),02/06/2026,Purchase Invoice,JL.2606.00452,BELUM MASUK ,1.0,3.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),02/06/2026,Purchase Invoice,JL.2606.00396,BELUM MASUK ,1.0,4.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),03/06/2026,Sales Invoice,JL.2026.12475,"",-2.0,2.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),03/06/2026,Sales Invoice,JL.2026.12527,"",-1.0,1.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),05/06/2026,Purchase Invoice,JL.2606.01354,BELUM MASUK,1.0,2.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),07/06/2026,Sales Invoice,JL.2026.12868,"",-1.0,1.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080),10/06/2026,Sales Invoice,JL.2026.13324,"",-1.0,0.0,UNIT
"",LED ACER 21.5 EK221Q Hbi VA FHD (1920 x 1080) TP,18/06/2026,Purchase Invoice,JL.2606.04076,BELUM MASUK ,10.0,10.0,UNIT
"","LED ACER 23,8 KA242Y IPS FHD 1920 X 1080",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED ADVANCE 13 INCS,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED AOC 27G4E / 70 27 GAMING FHD IPS (1920X1080) 180HZ 1MS,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED AOC24G2SPE/70 23.8 FHD IPS 165 HZ,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED ASUS GAMING ROG SWIFT 24 PG248Q,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED ASUS VA259HGA 25 EYE CARE GAMING FHD (1920X1080) 120HZ,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED ASUS VP228HE 21.5 HDMI VGA,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED ASUS VS207DF 19.5 (BUNDLE PC ),31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED ASUS VY279HE 27 FHD IPS,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED ASUS ZENBOOK,31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED DELL 18,5 D1918H - HDMI",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",03/06/2026,Purchase Invoice,JL.2606.00651,BELUM MASUK ,1.0,1.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",05/06/2026,Sales Invoice,JL.2026.12675,"",-1.0,0.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",05/06/2026,Purchase Invoice,JL.2606.01290,BELUM MASUK,1.0,1.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",05/06/2026,Purchase Invoice,JL.2606.01354,BELUM MASUK,1.0,2.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",10/06/2026,Sales Invoice,JL.2026.13369,KANTOR BSK,-1.0,1.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",13/06/2026,Purchase Invoice,JL.2606.03627,BELUM MASUK,1.0,2.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",13/06/2026,Purchase Invoice,JL.2606.03627,BELUM MASUK,1.0,3.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",13/06/2026,Purchase Invoice,JL.2606.03672,BELUM MASUK ,1.0,4.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",13/06/2026,Purchase Invoice,JL.2606.03672,BELUM MASUK ,1.0,5.0,PCS
"","LED LENOVO 21,5 L22E-4E VA (1920X1080) 100HZ",17/06/2026,Sales Invoice,JL.2026.13980,"",-4.0,1.0,PCS
"","LED LENOVO 21,5""S22-19 ( BUNDLE PC )",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED LENOVO 23.8 D24-20 FHD VGA, HDMI",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED LENOVO LEGION R27QE 27 QHD IPS WLED,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED LG 18,5 19M38A",31/05/2026,Saldo Awal,"","","",2.0,UNIT
"",LED LG 18.5 19M38L -B ATI HDMI,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED LG 20MK400H-B.ATI 20 HDMI,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED LG 22"" 22MK430H-B SERI IPS HDMI",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED LG 22"" 22N430M B ATI FHD IPS HDMI",31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED LG 22MK 400H-B 22 HDMI,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED LG 22MP410-B 21,45 FHD #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED LG 24"" 24MK430H B HDMI IPS",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED LG 24"" 24MR400-B FHD IPS (1920 X 1080) 100HZ 5ms #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED LG 24G411A 24 UltraGear G4 FHD IPS (1920X1080) 120Hz,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LED LG 24G411A 24 UltraGear G4 FHD IPS (1920X1080) 120Hz,10/06/2026,Sales Invoice,JL.2026.13350,"",-1.0,0.0,UNIT
"",LED LG 24MK 400H-B HDMI,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED LG 24MP60G - B 24 FHD IPS (1920 x 1080) 75Hz,5ms #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED LG 24MS500 -B 24 FHD 100HZ #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED LG 24MS500 -B 24 FHD 100HZ #,13/06/2026,Purchase Invoice,JL.2606.03627,BELUM MASUK,1.0,1.0,UNIT
"",LED LG 24MS500 -B 24 FHD 100HZ #,13/06/2026,Purchase Invoice,JL.2606.03672,BELUM MASUK ,1.0,2.0,UNIT
"",LED LG 24U411A-B 23.8 IPS FHD (1920X1080),31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LED LG 24U411A-B 23.8 IPS FHD (1920X1080),09/06/2026,Sales Invoice,JL.2026.13048,"",-1.0,0.0,UNIT
"",LED LG 27MP400-B 27 IPS FHD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED LG 27UL850 - W SCREEN 4K IPS,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED MONITOR PIXEL 19""",31/05/2026,Saldo Awal,"","","",2.0,UNIT
"","LED MONITOR PIXEL 19""",10/06/2026,Sales Invoice,JL.2026.13353,"",-1.0,1.0,UNIT
"",LED MONITOR SKYWORTH F22B30F 22 FHD IPS (1920*1080) 120HZ,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"","LED MSI 23,6 OPTIX MAG241CR CURVE GAMING HDMI",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED MSI 23.6"" OPTIX G241VC CURVE GAMING HDMI",31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED MSI PRO MP22 E2 21.45 VA FHD (1920 X 1080) 100HZ,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",LED MSI PRO MP22 E2 21.45 VA FHD (1920 X 1080) 100HZ,01/06/2026,Sales Invoice,JL.2026.12295,"",-1.0,0.0,PCS
"","LED MSI PRO MP223 21,45 VA FHD (1920 X 1080)",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED MSI PRO MP242C 23,6 FHD 1920 X 1080 75HZ 1MS CURVE",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED PHILIP 241V8/70 24 FHD IPS (920X1080) 75 HZ 4ms BLACK,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED SAMSUNG 22"" FLAT LS22F350FHEXXD HDMI",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED SAMSUNG 24"" FLAT LS24F350FHEXXD HDMI + VGA",31/05/2026,Saldo Awal,"","","",0.0,PCS
"","LED SAMSUNG 24"" LS24R350FZEXXD FHD 75HZ #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG 27 LC27F397FHE XXD CURVED,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED SAMSUNG 32 ODYSSEY LC32G55TQWEXXD (2,560 X 1,440)",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG KS27D700EAEXXD 27 UHD 4K IPS,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED SAMSUNG LC24F390FHEXXD 24 CURVE,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED SAMSUNG LS19A330NHEXXD 18,5 HDMI  #",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG LS22A336NHEXXD 22FHD VGA+HDMI,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG LS22C310EAEXXD 22 FHD IPS #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG LS24330GAEXXD 24 FHD IPS 100 HZ #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG LS24D300GAEXXD 24 ESSENTIAL MONITOR S2 FHD @,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG LS24F320GAEXXD 24 ESSENTIAL S3 S32GF IPS FHD,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LED SAMSUNG LS24F320GAEXXD 24 ESSENTIAL S3 S32GF IPS FHD,07/06/2026,Sales Invoice,JL.2026.12868,"",-1.0,0.0,UNIT
"",LED SAMSUNG LS24F320GAEXXD 24 ESSENTIAL S3 S32GF IPS FHD,13/06/2026,Purchase Invoice,JL.2606.03627,BELUM MASUK,1.0,1.0,UNIT
"",LED SAMSUNG LS24F320GAEXXD 24 ESSENTIAL S3 S32GF IPS FHD,13/06/2026,Purchase Invoice,JL.2606.03672,BELUM MASUK ,1.0,2.0,UNIT
"",LED SAMSUNG LS24F330EAEXXD 24 FLAT VA FHD (1920 X 1080) 100HZ 5 (GTG),31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LED SAMSUNG LS24F330EAEXXD 24 FLAT VA FHD (1920 X 1080) 100HZ 5 (GTG),13/06/2026,Sales Invoice,JL.2026.13620,"",-1.0,0.0,UNIT
"","LED SAMSUNG LS27A800UJEXXD 27 UHD IPS (3,840 X 2,160) 60HZ 5MS",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG LS27D300 ESSENTIAL S3 IPS (1920 x 1080),31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LED SAMSUNG LS27F320GAEXXD 27 ESSENTIAL S3 S32GF FHD (1920X1080) 120HZ 5MS FLAT,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SAMSUNG SS LS22R350FHE IPS FHD HDMI 75HZ,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED SMART 50 50UQ7500 LG,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LED SMART TV 32"" 32T4500AK SAMSUNG",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED TV SHAR 32 INCS,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED UX433 WITH GLASS,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED VENOMRX SPECTRA VIEW SV19FHD 19HD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED VIEWSONIC CVX3276 - MHD - 3 32 IPS FHD,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED VIEWSONIC VA22E1-H 22 FHD (1920 x 1080) 75hz 5ms,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LED VIEWSONIC VA240-H 24 FHD IPS 1920 X 1080 100HZ,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LED XIAOMI 21.5 A22I ELA5230EU,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LEM KERTAS  POVINAL KECIL,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LEM POVINAL TANGGUNG,31/05/2026,Saldo Awal,"","","",6.0,PCS
"",LEM STICK JOYCO 15GR GS - 15,31/05/2026,Saldo Awal,"","","",351.0,PCS
"",LEM STICK JOYCO 15GR GS - 15,03/06/2026,Sales Invoice,JL.2026.12491,"",-2.0,349.0,PCS
"","LENOVO  G40-30 CELERON N2940 4GB 500GB 14"" TAS",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"","LENOVO 330 15,6"" CEL 4GB 500GB DVD",31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO GAMING LOQ 15ARP10E AMD RYZEN 7 7735HS 16GB DDR5 512GB RTX 3050 6GB WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO Gaming LOQ 15ARP9 AMD Ryzen 7 7435HS 12GB 512GB SSD RTX 4050 6GB W11,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",LENOVO Gaming LOQ 15IAX9 Intel Core i5 12450HX 12GB 512GB SSD RTX2050 4GB  W11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO Gaming LOQ 15IRX10 Intel Core i5 13450HX 12GB 512GB SSD RTX 5050 8GB W11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO GAMING LOQ 15IRX9 - 83DV00AGID INTEL CORE I7 13650HX 20GB 512GB SSD RTX 4060 8GB WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO GAMING LOQ 15IRX9-83DV01ASID INTEL CORE i5 - 13450HX 16GB 512GB SSD RTX 3050 6GB GDDR6 WIN 11 HOME + OHS 2024 BASIC LUNA GREY + BACKPACK,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",LENOVO GAMING LOQ 15IRX9-83DV01ASID INTEL CORE i5 - 13450HX 16GB 512GB SSD RTX 3050 6GB GDDR6 WIN 11 HOME + OHS 2024 BASIC LUNA GREY + BACKPACK,12/06/2026,Sales Invoice,JL.2026.13582,"",-1.0,0.0,UNIT
"",LENOVO IDEAPAD  3 14IIL05- 81WD00XUID I5-1035G1 4GB 1TB  WIN 10,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO IDEAPAD 1 14IGL7 INTEL N4020 8 512GB WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO IDEAPAD 1 14IGL7 N4020 8GB SSD 256GB #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO IDEAPAD 3 14 CI3-1115G4 8GB 512GB SSD WIN 11 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO IDEAPAD 3 14ABA7 AMD RYZEN 5 5625U 8GB 512GB SSD WIN 11,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",LENOVO IDEAPAD 3 14ALC6-82KT00RAID AMD RYZEN 3 5300U 4GB 256GB SSD W11 PS,31/05/2026,Saldo Awal,"","","",0.0,UNIT
